duration,pdays,emp.var.rate,euribor3m,nr.employed,y
91.0,999.0,-1.8,1.266,5099.1,0
1022.0,999.0,-1.8,1.313,5099.1,0
118.0,999.0,1.1,4.857,5191.0,0
121.0,999.0,1.4,4.965,5228.1,0
67.0,999.0,-0.1,4.076,5195.8,0
8.0,999.0,-1.8,1.266,5099.1,0
254.0,999.0,1.1,4.856,5191.0,0
37.0,999.0,1.4,4.864,5228.1,0
84.0,999.0,-1.8,1.479,5099.1,0
212.0,999.0,-3.4,0.773,5017.5,1
111.0,999.0,1.1,4.86,5191.0,0
454.0,999.0,-3.0,0.71,5023.5,0
278.0,6.0,-1.7,0.72,4991.6,1
245.0,999.0,-1.8,1.405,5099.1,0
289.0,999.0,-1.8,1.405,5099.1,0
53.0,999.0,1.4,4.968,5228.1,0
122.0,999.0,-3.4,0.773,5017.5,0
91.0,999.0,-3.4,0.752,5017.5,0
32.0,999.0,1.4,4.959,5228.1,0
113.0,999.0,-3.4,0.803,5017.5,0
175.0,999.0,-1.8,1.291,5099.1,0
721.0,999.0,1.4,4.96,5228.1,1
125.0,999.0,-2.9,1.26,5076.2,0
11.0,999.0,-0.1,4.021,5195.8,0
467.0,999.0,1.1,4.857,5191.0,0
381.0,999.0,1.1,4.857,5191.0,0
3.0,999.0,1.1,4.857,5191.0,0
68.0,999.0,-0.1,4.021,5195.8,0
341.0,999.0,1.4,4.864,5228.1,0
120.0,999.0,1.4,4.962,5228.1,0
93.0,999.0,-1.8,1.405,5099.1,0
144.0,999.0,1.4,4.961,5228.1,0
200.0,999.0,1.1,4.855,5191.0,0
11.0,999.0,1.4,4.961,5228.1,0
222.0,999.0,1.4,4.97,5228.1,0
98.0,999.0,1.1,4.857,5191.0,0
55.0,999.0,-0.1,4.153,5195.8,0
478.0,999.0,1.4,4.96,5228.1,0
514.0,999.0,1.1,4.859,5191.0,0
136.0,999.0,1.1,4.857,5191.0,0
105.0,999.0,-0.1,4.153,5195.8,0
196.0,999.0,1.1,4.856,5191.0,0
46.0,999.0,-1.8,1.281,5099.1,0
707.0,999.0,-1.8,1.405,5099.1,0
217.0,999.0,1.1,4.86,5191.0,0
170.0,999.0,1.1,4.864,5191.0,0
133.0,999.0,1.1,4.859,5191.0,0
265.0,999.0,1.1,4.859,5191.0,0
32.0,999.0,1.4,4.961,5228.1,0
65.0,999.0,-1.8,1.327,5099.1,0
86.0,999.0,1.4,4.962,5228.1,0
433.0,999.0,-1.8,1.266,5099.1,0
136.0,999.0,-1.8,1.423,5099.1,0
121.0,999.0,-1.8,1.266,5099.1,0
255.0,999.0,1.4,4.963,5228.1,1
37.0,999.0,1.1,4.86,5191.0,0
1151.0,999.0,1.4,4.964,5228.1,1
202.0,999.0,-0.1,4.153,5195.8,0
100.0,999.0,-1.8,1.25,5099.1,0
68.0,999.0,1.4,4.865,5228.1,0
336.0,999.0,-2.9,1.266,5076.2,0
414.0,999.0,1.4,4.968,5228.1,0
797.0,999.0,-1.8,1.41,5099.1,0
180.0,999.0,1.4,4.963,5228.1,0
406.0,999.0,-1.8,1.405,5099.1,0
186.0,999.0,-0.1,4.076,5195.8,0
679.0,1.0,-3.4,0.788,5017.5,1
212.0,999.0,-3.4,0.72,5017.5,1
9.0,999.0,1.4,4.959,5228.1,0
188.0,999.0,1.4,4.961,5228.1,0
181.0,999.0,1.4,4.963,5228.1,0
58.0,999.0,1.4,4.964,5228.1,0
537.0,999.0,-3.4,0.72,5017.5,1
21.0,999.0,1.4,4.96,5228.1,0
9.0,999.0,-0.1,4.021,5195.8,0
325.0,999.0,-1.8,1.25,5099.1,0
141.0,999.0,-1.8,1.25,5099.1,0
91.0,999.0,-0.1,4.021,5195.8,0
91.0,999.0,1.4,4.864,5228.1,0
83.0,999.0,1.4,4.964,5228.1,0
307.0,999.0,-0.1,4.12,5195.8,0
338.0,999.0,1.4,4.96,5228.1,0
76.0,999.0,1.1,4.857,5191.0,0
1624.0,999.0,-1.8,1.405,5099.1,1
136.0,999.0,1.4,4.964,5228.1,0
235.0,999.0,-1.8,1.266,5099.1,0
55.0,999.0,1.1,4.857,5191.0,0
152.0,999.0,1.4,4.959,5228.1,0
98.0,999.0,1.4,4.961,5228.1,0
813.0,999.0,1.1,4.855,5191.0,1
313.0,999.0,-1.8,1.365,5099.1,1
107.0,999.0,1.4,4.97,5228.1,0
40.0,999.0,1.4,4.866,5228.1,0
107.0,999.0,-1.8,1.405,5099.1,1
395.0,999.0,-2.9,0.859,5076.2,1
687.0,999.0,-1.8,1.405,5099.1,0
104.0,999.0,1.4,4.965,5228.1,0
296.0,999.0,-1.8,1.25,5099.1,0
59.0,999.0,1.4,4.961,5228.1,0
355.0,999.0,1.1,4.857,5191.0,0
70.0,999.0,-0.1,4.12,5195.8,0
232.0,999.0,1.4,4.963,5228.1,0
149.0,999.0,-1.1,0.88,4963.6,0
1170.0,999.0,1.1,4.855,5191.0,0
173.0,4.0,-3.4,0.755,5017.5,1
215.0,999.0,-1.8,1.334,5099.1,0
559.0,999.0,1.1,4.856,5191.0,0
259.0,999.0,1.1,4.857,5191.0,0
159.0,3.0,-2.9,0.838,5076.2,0
295.0,999.0,1.4,4.962,5228.1,0
556.0,999.0,1.4,4.961,5228.1,1
319.0,999.0,-0.1,4.12,5195.8,0
508.0,999.0,-1.8,0.685,5008.7,1
86.0,999.0,1.4,4.962,5228.1,0
9.0,999.0,1.4,4.959,5228.1,0
377.0,999.0,1.4,4.962,5228.1,0
249.0,999.0,1.1,4.859,5191.0,0
75.0,999.0,1.4,4.961,5228.1,0
934.0,999.0,-1.8,1.299,5099.1,1
148.0,999.0,1.1,4.859,5191.0,0
693.0,999.0,1.4,4.959,5228.1,1
41.0,999.0,-1.8,1.757,5099.1,0
204.0,999.0,1.4,4.963,5228.1,0
348.0,999.0,-0.1,4.153,5195.8,0
5.0,999.0,-1.7,0.702,4991.6,0
158.0,999.0,-1.8,1.264,5099.1,1
727.0,999.0,1.4,4.961,5228.1,0
479.0,999.0,-1.8,1.498,5099.1,0
319.0,999.0,1.1,4.857,5191.0,0
1449.0,999.0,1.4,4.864,5228.1,1
381.0,999.0,-1.8,1.344,5099.1,0
1243.0,999.0,-1.8,1.313,5099.1,0
7.0,999.0,-1.8,1.354,5099.1,0
48.0,999.0,1.4,4.968,5228.1,0
588.0,18.0,-1.8,0.695,5008.7,1
140.0,999.0,-0.1,4.12,5195.8,0
216.0,3.0,-1.8,0.683,5008.7,1
1957.0,999.0,-1.8,1.327,5099.1,0
1120.0,999.0,1.4,4.963,5228.1,1
375.0,999.0,-1.8,1.327,5099.1,0
107.0,999.0,-3.4,0.737,5017.5,0
167.0,999.0,1.1,4.857,5191.0,0
155.0,999.0,-1.8,1.281,5099.1,0
132.0,999.0,1.4,4.965,5228.1,0
350.0,999.0,1.4,4.864,5228.1,0
150.0,999.0,1.1,4.856,5191.0,0
18.0,999.0,-0.2,3.669,5176.3,0
131.0,999.0,-2.9,0.881,5076.2,0
129.0,999.0,1.4,4.96,5228.1,0
319.0,3.0,-2.9,0.873,5076.2,0
301.0,999.0,1.4,4.96,5228.1,0
113.0,999.0,1.4,4.967,5228.1,0
31.0,999.0,1.4,4.965,5228.1,0
940.0,999.0,1.4,4.961,5228.1,1
824.0,999.0,1.4,4.96,5228.1,0
104.0,999.0,1.1,4.859,5191.0,0
430.0,999.0,1.4,4.968,5228.1,0
187.0,999.0,1.1,4.86,5191.0,0
459.0,999.0,-1.8,1.281,5099.1,1
65.0,999.0,-1.8,1.4,5099.1,0
67.0,999.0,-0.1,4.153,5195.8,0
180.0,999.0,1.1,4.855,5191.0,0
261.0,999.0,-1.8,1.266,5099.1,0
137.0,999.0,-1.8,1.41,5099.1,0
22.0,999.0,1.4,4.968,5228.1,0
212.0,999.0,-0.1,4.191,5195.8,0
850.0,999.0,-0.1,4.021,5195.8,1
340.0,999.0,-1.8,1.41,5099.1,0
62.0,999.0,-1.1,0.878,4963.6,0
357.0,999.0,-1.8,1.405,5099.1,0
355.0,999.0,-1.8,1.415,5099.1,1
490.0,999.0,1.4,4.961,5228.1,0
1090.0,999.0,1.4,4.963,5228.1,0
100.0,999.0,1.4,4.966,5228.1,0
388.0,999.0,1.1,4.857,5191.0,0
165.0,999.0,1.4,4.962,5228.1,0
82.0,999.0,-0.1,4.153,5195.8,0
67.0,999.0,1.4,4.864,5228.1,0
191.0,9.0,-3.4,0.714,5017.5,0
185.0,999.0,1.1,4.857,5191.0,0
73.0,999.0,1.4,4.965,5228.1,0
435.0,999.0,-1.8,1.435,5099.1,0
165.0,999.0,1.1,4.857,5191.0,0
373.0,999.0,1.1,4.857,5191.0,0
297.0,999.0,1.1,4.86,5191.0,0
73.0,999.0,1.4,4.963,5228.1,0
71.0,999.0,-2.9,1.262,5076.2,0
241.0,999.0,1.1,4.859,5191.0,0
804.0,999.0,1.4,4.959,5228.1,0
157.0,999.0,1.4,4.968,5228.1,0
106.0,999.0,-2.9,0.927,5076.2,0
582.0,999.0,-2.9,0.879,5076.2,1
147.0,999.0,1.4,4.963,5228.1,0
94.0,999.0,-1.8,1.299,5099.1,0
104.0,999.0,1.1,4.858,5191.0,0
161.0,999.0,-3.4,0.771,5017.5,0
407.0,999.0,1.4,4.96,5228.1,0
161.0,999.0,1.1,4.859,5191.0,0
110.0,999.0,1.4,4.963,5228.1,0
90.0,999.0,-0.1,4.191,5195.8,0
437.0,999.0,1.4,4.961,5228.1,0
60.0,999.0,1.4,4.966,5228.1,0
546.0,999.0,1.4,4.962,5228.1,0
239.0,999.0,1.1,4.857,5191.0,0
269.0,999.0,1.4,4.966,5228.1,0
600.0,999.0,-1.1,1.049,4963.6,0
15.0,999.0,-1.8,1.266,5099.1,0
103.0,999.0,1.4,4.962,5228.1,0
920.0,999.0,1.4,4.865,5228.1,0
87.0,999.0,1.4,4.966,5228.1,0
383.0,999.0,1.1,4.856,5191.0,0
675.0,999.0,-0.1,4.021,5195.8,0
270.0,999.0,1.4,4.963,5228.1,0
134.0,999.0,-1.8,1.25,5099.1,0
16.0,999.0,-0.1,4.076,5195.8,0
102.0,999.0,1.4,4.865,5228.1,0
644.0,999.0,-1.8,1.334,5099.1,0
199.0,999.0,-1.8,1.405,5099.1,0
119.0,999.0,-1.8,1.25,5099.1,0
175.0,999.0,1.4,4.962,5228.1,0
1435.0,999.0,-0.1,4.12,5195.8,0
360.0,999.0,1.4,4.958,5228.1,0
123.0,999.0,1.1,4.864,5191.0,0
156.0,999.0,1.1,4.857,5191.0,0
158.0,999.0,1.4,4.963,5228.1,0
360.0,999.0,-1.8,1.405,5099.1,0
99.0,999.0,1.1,4.857,5191.0,0
524.0,999.0,1.4,4.968,5228.1,0
144.0,999.0,-1.8,1.25,5099.1,0
117.0,999.0,1.1,4.855,5191.0,0
605.0,999.0,-1.8,0.646,5008.7,0
173.0,999.0,-1.8,1.538,5099.1,0
241.0,999.0,1.4,4.957,5228.1,0
168.0,999.0,1.1,4.856,5191.0,0
220.0,999.0,-2.9,1.26,5076.2,1
124.0,999.0,1.4,4.963,5228.1,0
92.0,999.0,-0.1,4.191,5195.8,0
577.0,999.0,-1.8,0.646,5008.7,1
15.0,999.0,-1.8,1.299,5099.1,0
24.0,999.0,1.4,4.968,5228.1,0
1467.0,999.0,1.1,4.857,5191.0,1
284.0,999.0,-1.8,1.445,5099.1,0
809.0,999.0,-1.8,1.281,5099.1,1
164.0,999.0,1.4,4.963,5228.1,0
117.0,999.0,1.4,4.963,5228.1,0
126.0,6.0,-1.1,0.883,4963.6,0
133.0,999.0,1.4,4.964,5228.1,0
1992.0,999.0,1.4,4.955,5228.1,0
381.0,999.0,1.4,4.963,5228.1,0
26.0,999.0,-0.1,4.076,5195.8,0
255.0,999.0,-1.8,1.423,5099.1,0
72.0,999.0,1.4,4.964,5228.1,0
151.0,999.0,1.4,4.961,5228.1,0
157.0,999.0,-2.9,1.26,5076.2,0
75.0,999.0,1.1,4.857,5191.0,0
707.0,3.0,-3.4,0.714,5017.5,1
156.0,999.0,-1.8,1.334,5099.1,0
208.0,999.0,-1.8,1.334,5099.1,0
89.0,999.0,1.4,4.866,5228.1,0
103.0,999.0,1.4,4.968,5228.1,0
86.0,999.0,-0.1,4.191,5195.8,0
425.0,999.0,-2.9,0.873,5076.2,1
50.0,999.0,1.4,4.962,5228.1,0
231.0,999.0,-1.8,1.334,5099.1,0
655.0,5.0,-1.1,1.039,4963.6,1
52.0,999.0,1.4,4.962,5228.1,0
136.0,999.0,1.4,4.96,5228.1,0
10.0,999.0,-1.8,1.244,5099.1,0
262.0,999.0,-1.8,1.264,5099.1,1
8.0,999.0,1.4,4.959,5228.1,0
113.0,999.0,1.4,4.959,5228.1,0
144.0,999.0,1.4,4.865,5228.1,0
78.0,999.0,1.1,4.858,5191.0,0
451.0,999.0,-1.8,1.405,5099.1,0
98.0,999.0,1.4,4.965,5228.1,0
246.0,999.0,1.1,4.857,5191.0,0
1097.0,999.0,1.1,4.864,5191.0,1
1208.0,999.0,1.4,4.968,5228.1,1
402.0,999.0,-1.8,1.405,5099.1,0
250.0,999.0,1.4,4.962,5228.1,0
259.0,15.0,-2.9,0.829,5076.2,1
773.0,999.0,1.4,4.963,5228.1,1
129.0,999.0,-2.9,1.26,5076.2,1
179.0,999.0,1.4,4.962,5228.1,0
296.0,999.0,-1.8,1.41,5099.1,0
164.0,999.0,1.4,4.866,5228.1,0
54.0,999.0,-1.8,1.392,5099.1,0
85.0,9.0,-1.8,0.701,5008.7,0
517.0,999.0,1.1,4.86,5191.0,0
426.0,999.0,-1.8,1.327,5099.1,0
176.0,999.0,-1.8,1.344,5099.1,0
124.0,999.0,1.1,4.858,5191.0,0
202.0,999.0,1.4,4.961,5228.1,0
390.0,999.0,1.1,4.857,5191.0,0
91.0,999.0,1.1,4.856,5191.0,0
65.0,999.0,-2.9,0.854,5076.2,0
125.0,999.0,1.4,4.964,5228.1,0
156.0,999.0,1.4,4.962,5228.1,0
178.0,999.0,-1.8,1.266,5099.1,0
90.0,999.0,1.4,4.968,5228.1,0
54.0,999.0,-1.8,1.334,5099.1,0
313.0,999.0,1.4,4.962,5228.1,0
469.0,999.0,1.4,4.957,5228.1,0
345.0,999.0,1.4,4.961,5228.1,0
633.0,16.0,-1.7,0.898,4991.6,1
287.0,999.0,-3.4,0.735,5017.5,1
197.0,999.0,1.4,4.963,5228.1,0
181.0,999.0,-1.8,1.538,5099.1,0
214.0,999.0,1.1,4.855,5191.0,0
163.0,999.0,-1.8,1.406,5099.1,1
230.0,999.0,1.4,4.967,5228.1,0
362.0,6.0,-1.7,0.904,4991.6,1
201.0,999.0,1.4,4.963,5228.1,0
291.0,999.0,1.4,4.968,5228.1,0
132.0,999.0,-0.1,4.153,5195.8,0
695.0,999.0,-0.1,4.021,5195.8,0
123.0,999.0,1.4,4.961,5228.1,0
650.0,999.0,1.4,4.962,5228.1,0
316.0,999.0,-1.8,1.365,5099.1,1
97.0,999.0,1.4,4.967,5228.1,0
82.0,999.0,1.1,4.855,5191.0,0
977.0,11.0,-1.8,0.639,5008.7,1
23.0,999.0,-1.8,1.291,5099.1,0
439.0,999.0,1.4,4.963,5228.1,0
210.0,999.0,-0.1,4.12,5195.8,0
330.0,10.0,-1.8,0.644,5008.7,1
272.0,999.0,-1.8,1.327,5099.1,0
233.0,12.0,-2.9,1.266,5076.2,0
387.0,999.0,1.4,4.963,5228.1,0
171.0,999.0,-1.7,0.884,4991.6,0
420.0,999.0,1.4,4.967,5228.1,0
189.0,6.0,-1.7,0.761,4991.6,0
193.0,999.0,1.4,4.961,5228.1,0
206.0,999.0,1.4,4.96,5228.1,0
37.0,999.0,1.4,4.959,5228.1,0
95.0,999.0,-2.9,1.26,5076.2,0
385.0,999.0,1.4,4.965,5228.1,0
486.0,999.0,-0.1,4.153,5195.8,1
102.0,999.0,1.4,4.962,5228.1,0
297.0,999.0,1.4,4.962,5228.1,0
162.0,999.0,1.1,4.858,5191.0,0
148.0,999.0,1.1,4.857,5191.0,0
491.0,6.0,-1.1,0.987,4963.6,1
99.0,999.0,1.4,4.961,5228.1,0
61.0,999.0,-2.9,1.262,5076.2,0
55.0,999.0,1.4,4.964,5228.1,0
437.0,999.0,-2.9,1.262,5076.2,1
480.0,999.0,1.4,4.96,5228.1,0
94.0,999.0,1.4,4.967,5228.1,0
75.0,999.0,1.4,4.96,5228.1,0
166.0,999.0,-0.1,4.076,5195.8,0
507.0,999.0,1.4,4.963,5228.1,0
216.0,999.0,-0.1,4.076,5195.8,0
154.0,999.0,1.4,4.864,5228.1,0
65.0,999.0,1.4,4.968,5228.1,0
470.0,999.0,1.1,4.857,5191.0,0
733.0,999.0,1.4,4.96,5228.1,1
413.0,999.0,1.1,4.86,5191.0,0
150.0,5.0,-1.1,1.025,4963.6,1
587.0,999.0,1.1,4.86,5191.0,0
295.0,999.0,1.4,4.96,5228.1,0
316.0,999.0,-1.8,1.259,5099.1,1
27.0,999.0,1.4,4.962,5228.1,0
285.0,999.0,-1.8,1.281,5099.1,0
123.0,999.0,1.1,4.855,5191.0,0
51.0,999.0,-1.8,1.281,5099.1,0
354.0,999.0,1.1,4.859,5191.0,0
116.0,999.0,1.1,4.857,5191.0,0
136.0,999.0,1.4,4.964,5228.1,0
47.0,999.0,1.4,4.963,5228.1,0
232.0,999.0,1.4,4.965,5228.1,0
209.0,999.0,1.1,4.857,5191.0,0
889.0,999.0,1.4,4.964,5228.1,0
103.0,999.0,-1.8,1.25,5099.1,0
86.0,999.0,1.1,4.86,5191.0,0
815.0,999.0,1.4,4.962,5228.1,1
89.0,999.0,1.4,4.961,5228.1,0
92.0,999.0,1.4,4.961,5228.1,0
89.0,3.0,-3.4,0.714,5017.5,1
777.0,999.0,1.1,4.857,5191.0,1
455.0,999.0,-2.9,1.268,5076.2,0
123.0,6.0,-1.7,0.827,4991.6,0
480.0,999.0,1.4,4.959,5228.1,0
43.0,999.0,1.4,4.958,5228.1,0
41.0,999.0,1.4,4.963,5228.1,0
213.0,999.0,1.4,4.961,5228.1,0
211.0,999.0,-1.8,1.466,5099.1,0
246.0,999.0,1.4,4.961,5228.1,0
142.0,999.0,1.1,4.857,5191.0,0
23.0,999.0,1.4,4.962,5228.1,0
239.0,999.0,-1.8,1.25,5099.1,0
874.0,999.0,-1.8,1.266,5099.1,1
79.0,999.0,-1.1,0.879,4963.6,0
82.0,999.0,1.4,4.966,5228.1,0
147.0,999.0,-1.8,1.334,5099.1,0
94.0,999.0,-1.8,1.344,5099.1,0
552.0,999.0,1.1,4.858,5191.0,1
109.0,999.0,1.4,4.963,5228.1,0
159.0,999.0,-1.8,1.614,5099.1,0
396.0,999.0,-1.8,1.778,5099.1,1
396.0,999.0,1.1,4.858,5191.0,0
1331.0,999.0,1.4,4.963,5228.1,0
122.0,999.0,1.1,4.857,5191.0,0
501.0,999.0,1.1,4.857,5191.0,0
623.0,999.0,-1.8,1.25,5099.1,1
214.0,999.0,1.1,4.857,5191.0,0
123.0,999.0,1.4,4.961,5228.1,0
104.0,999.0,-0.1,4.021,5195.8,0
151.0,3.0,-2.9,0.851,5076.2,1
225.0,999.0,1.1,4.857,5191.0,0
127.0,999.0,1.4,4.964,5228.1,0
185.0,999.0,1.1,4.857,5191.0,0
413.0,999.0,-1.8,1.334,5099.1,0
716.0,999.0,1.4,4.962,5228.1,1
139.0,999.0,1.1,4.86,5191.0,0
169.0,999.0,-0.1,4.12,5195.8,0
154.0,999.0,1.4,4.966,5228.1,0
473.0,999.0,1.1,4.856,5191.0,0
106.0,999.0,-1.8,1.244,5099.1,0
1397.0,999.0,-1.8,0.642,5008.7,1
288.0,999.0,1.1,4.855,5191.0,0
32.0,999.0,-0.1,4.153,5195.8,0
116.0,999.0,-1.8,1.406,5099.1,1
271.0,999.0,1.4,4.963,5228.1,0
252.0,999.0,-1.8,1.266,5099.1,0
129.0,999.0,1.4,4.964,5228.1,0
154.0,999.0,1.4,4.947,5228.1,0
384.0,999.0,1.4,4.963,5228.1,0
121.0,999.0,1.4,4.96,5228.1,0
268.0,999.0,1.4,4.957,5228.1,0
219.0,999.0,-1.8,1.327,5099.1,0
114.0,999.0,-1.1,0.982,4963.6,0
113.0,999.0,-1.8,1.365,5099.1,0
171.0,999.0,1.4,4.965,5228.1,0
213.0,999.0,-1.8,1.244,5099.1,0
197.0,999.0,1.4,4.963,5228.1,0
91.0,999.0,1.4,4.957,5228.1,0
315.0,999.0,1.4,4.961,5228.1,0
168.0,999.0,1.4,4.961,5228.1,0
130.0,999.0,-1.8,1.365,5099.1,0
1268.0,999.0,1.4,4.958,5228.1,1
552.0,999.0,1.1,4.86,5191.0,0
131.0,999.0,1.4,4.947,5228.1,0
85.0,999.0,1.4,4.965,5228.1,0
99.0,999.0,1.4,4.968,5228.1,0
82.0,999.0,1.4,4.963,5228.1,0
225.0,999.0,-0.1,4.12,5195.8,0
306.0,999.0,1.4,4.962,5228.1,0
234.0,999.0,1.4,4.963,5228.1,0
276.0,999.0,-0.1,4.153,5195.8,0
102.0,999.0,-1.8,1.41,5099.1,0
65.0,999.0,1.4,4.866,5228.1,0
184.0,999.0,1.1,4.857,5191.0,0
34.0,999.0,1.1,4.864,5191.0,0
399.0,999.0,1.4,4.967,5228.1,0
540.0,999.0,-0.1,4.86,5195.8,1
241.0,999.0,-1.8,1.344,5099.1,0
329.0,999.0,-1.8,1.479,5099.1,0
253.0,999.0,1.1,4.857,5191.0,0
255.0,999.0,-1.8,1.41,5099.1,0
919.0,999.0,1.4,4.96,5228.1,1
357.0,3.0,-1.1,1.05,4963.6,1
72.0,999.0,1.4,4.966,5228.1,0
741.0,999.0,-1.1,1.04,4963.6,1
202.0,999.0,-0.1,4.021,5195.8,0
46.0,999.0,1.4,4.96,5228.1,0
63.0,999.0,1.4,4.959,5228.1,0
83.0,999.0,-0.1,4.076,5195.8,0
262.0,999.0,-1.7,0.827,4991.6,1
221.0,999.0,1.1,4.86,5191.0,0
38.0,999.0,1.4,4.961,5228.1,0
291.0,999.0,-1.1,0.977,4963.6,0
195.0,7.0,-3.4,0.715,5017.5,1
316.0,999.0,1.4,4.965,5228.1,0
212.0,999.0,1.4,4.967,5228.1,0
597.0,999.0,1.1,4.86,5191.0,0
178.0,999.0,1.4,4.963,5228.1,0
106.0,999.0,1.4,4.964,5228.1,0
513.0,999.0,1.4,4.964,5228.1,0
385.0,999.0,1.4,4.961,5228.1,0
381.0,999.0,1.4,4.967,5228.1,1
100.0,999.0,1.1,4.857,5191.0,0
44.0,999.0,-1.8,1.405,5099.1,0
297.0,999.0,-0.1,4.021,5195.8,0
268.0,9.0,-1.1,0.879,4963.6,1
523.0,999.0,-0.1,4.076,5195.8,0
287.0,999.0,1.4,4.961,5228.1,0
84.0,999.0,-1.8,1.266,5099.1,0
203.0,999.0,-1.8,1.663,5099.1,1
131.0,999.0,-1.8,1.405,5099.1,0
482.0,999.0,1.4,4.864,5228.1,1
46.0,999.0,1.4,4.961,5228.1,0
343.0,999.0,-1.8,1.405,5099.1,0
177.0,999.0,-1.8,1.41,5099.1,0
27.0,999.0,1.1,4.858,5191.0,0
112.0,999.0,1.1,4.857,5191.0,0
35.0,999.0,-1.8,1.327,5099.1,0
55.0,999.0,1.4,4.959,5228.1,0
145.0,999.0,1.4,4.962,5228.1,0
1152.0,999.0,1.4,4.963,5228.1,1
1111.0,999.0,1.4,4.962,5228.1,0
267.0,999.0,-1.8,1.313,5099.1,0
281.0,999.0,-1.8,1.365,5099.1,1
166.0,999.0,1.1,4.857,5191.0,0
65.0,999.0,1.4,4.963,5228.1,0
268.0,999.0,1.4,4.865,5228.1,0
721.0,999.0,-1.8,1.281,5099.1,0
44.0,999.0,1.4,4.962,5228.1,0
132.0,999.0,-0.1,4.191,5195.8,0
206.0,999.0,1.4,4.964,5228.1,0
275.0,999.0,-1.1,0.959,4963.6,1
382.0,3.0,-1.8,0.697,5008.7,1
294.0,999.0,1.4,4.957,5228.1,0
362.0,999.0,-1.8,1.405,5099.1,0
305.0,999.0,1.1,4.857,5191.0,0
258.0,999.0,1.4,4.959,5228.1,0
169.0,999.0,1.1,4.859,5191.0,0
506.0,999.0,1.4,4.97,5228.1,0
238.0,999.0,1.4,4.963,5228.1,0
207.0,999.0,-1.8,1.365,5099.1,0
22.0,999.0,-1.8,1.405,5099.1,0
182.0,999.0,1.1,4.858,5191.0,0
217.0,999.0,1.1,4.857,5191.0,0
83.0,999.0,-3.0,0.706,5023.5,0
76.0,999.0,1.4,4.965,5228.1,0
287.0,999.0,1.4,4.963,5228.1,0
319.0,999.0,1.1,4.857,5191.0,0
559.0,999.0,1.4,4.965,5228.1,0
30.0,999.0,-0.1,4.021,5195.8,0
123.0,999.0,1.4,4.968,5228.1,0
1311.0,999.0,-1.8,1.405,5099.1,1
153.0,999.0,-0.1,4.076,5195.8,0
12.0,999.0,-1.8,1.244,5099.1,0
13.0,999.0,1.4,4.962,5228.1,0
99.0,999.0,-0.1,4.191,5195.8,0
474.0,999.0,1.4,4.866,5228.1,0
178.0,999.0,1.1,4.859,5191.0,0
314.0,999.0,-1.8,1.327,5099.1,0
877.0,999.0,-1.8,1.299,5099.1,1
71.0,999.0,-1.1,1.045,4963.6,0
224.0,999.0,1.1,4.857,5191.0,0
592.0,999.0,1.1,4.857,5191.0,0
93.0,999.0,-1.8,1.266,5099.1,0
121.0,999.0,-1.8,1.244,5099.1,0
171.0,999.0,-1.8,1.299,5099.1,0
223.0,999.0,1.1,4.86,5191.0,0
125.0,999.0,-0.1,4.076,5195.8,0
204.0,999.0,1.4,4.961,5228.1,0
714.0,999.0,-1.8,1.405,5099.1,0
53.0,999.0,1.1,4.857,5191.0,0
175.0,999.0,-0.1,4.153,5195.8,0
222.0,999.0,-1.8,1.405,5099.1,0
1013.0,999.0,1.1,4.86,5191.0,0
268.0,999.0,-1.1,1.016,4963.6,0
395.0,999.0,1.4,4.964,5228.1,0
170.0,999.0,1.1,4.857,5191.0,0
720.0,999.0,1.4,4.962,5228.1,0
528.0,999.0,1.1,4.857,5191.0,0
1094.0,999.0,-1.8,1.266,5099.1,1
222.0,999.0,1.1,4.86,5191.0,0
110.0,999.0,1.4,4.965,5228.1,0
42.0,999.0,-1.8,1.299,5099.1,0
339.0,999.0,1.1,4.857,5191.0,0
107.0,999.0,1.4,4.959,5228.1,0
347.0,999.0,-1.8,1.365,5099.1,0
171.0,999.0,1.4,4.962,5228.1,0
56.0,999.0,1.1,4.86,5191.0,0
381.0,999.0,1.4,4.96,5228.1,0
219.0,999.0,1.1,4.864,5191.0,0
54.0,999.0,-0.1,4.153,5195.8,0
425.0,999.0,1.1,4.855,5191.0,0
198.0,999.0,1.4,4.97,5228.1,0
240.0,999.0,-1.8,1.299,5099.1,0
177.0,999.0,-1.8,1.405,5099.1,0
369.0,999.0,1.1,4.855,5191.0,0
197.0,999.0,1.1,4.857,5191.0,0
133.0,999.0,-3.4,0.73,5017.5,0
286.0,999.0,-2.9,0.861,5076.2,1
195.0,999.0,1.4,4.964,5228.1,0
7.0,999.0,-1.8,1.405,5099.1,0
52.0,999.0,1.4,4.866,5228.1,0
396.0,999.0,-0.1,4.191,5195.8,0
291.0,999.0,1.4,4.961,5228.1,0
181.0,999.0,1.4,4.963,5228.1,0
53.0,999.0,1.4,4.866,5228.1,0
337.0,999.0,1.4,4.964,5228.1,0
957.0,999.0,-0.1,4.021,5195.8,1
252.0,5.0,-1.8,1.365,5099.1,1
66.0,999.0,1.4,4.963,5228.1,0
351.0,999.0,-1.8,1.405,5099.1,0
385.0,999.0,1.1,4.857,5191.0,0
193.0,999.0,1.4,4.962,5228.1,0
680.0,999.0,1.4,4.864,5228.1,0
258.0,999.0,1.4,4.864,5228.1,0
212.0,999.0,1.4,4.964,5228.1,0
